close_date,open,high,low,close,volume,bull_7_0.10,bear_7_0.10,bull_7_0.15,bear_7_0.15,bull_7_0.20,bear_7_0.20,bull_7_0.25,bear_7_0.25,bull_8_0.10,bear_8_0.10,bull_8_0.15,bear_8_0.15,bull_8_0.20,bear_8_0.20,bull_8_0.25,bear_8_0.25,bull_9_0.10,bear_9_0.10,bull_9_0.15,bear_9_0.15,bull_9_0.20,bear_9_0.20,bull_9_0.25,bear_9_0.25,bull_10_0.10,bear_10_0.10,bull_10_0.15,bear_10_0.15,bull_10_0.20,bear_10_0.20,bull_10_0.25,bear_10_0.25
2019-11-25,6900.23,7850.0,6515.0,7390.89,503259.064291,13.1787,75.0366,10.8107,71.6402,8.5618,68.153,6.9952,64.5715,8.3507,81.65,6.4276,78.5253,5.2606,75.2934,4.189,71.9485,4.9739,87.7992,4.1118,85.3334,3.3226,82.7631,2.5937,80.0814,3.4287,91.5395,2.7959,89.5898,2.2099,87.5462,1.6656,85.4019
2019-12-02,7391.5,7750.0,7067.0,7510.11,331484.783716,13.5042,74.5347,11.0867,71.1093,8.7873,67.6022,7.1822,64.0104,8.7532,80.7779,6.7363,77.5195,5.5086,74.1536,4.383,70.6748,5.6705,85.9828,4.6702,83.1388,3.7608,80.1702,2.9265,77.0688,3.8314,90.4091,3.1116,88.1675,2.4501,85.8052,1.8402,83.3123
2019-12-09,7510.11,7650.0,7008.35,7118.59,252294.980408,2.0089,91.5875,1.0621,89.325,0.1936,86.8835,0.0,84.241,8.6168,81.1561,6.6381,77.983,5.4346,74.7116,4.3289,71.3374,5.7117,85.9148,4.7058,83.0697,3.7908,80.1045,2.9508,77.0114,4.1574,89.5281,3.3691,87.0725,2.6476,84.4814,1.9849,81.7433
2019-12-16,7119.6,7518.54,6435.0,7501.44,339611.461697,0.0,98.1172,0.0,97.1071,0.0,95.9626,0.0,94.6549,0.795,93.5757,0.0,91.3272,0.0,88.8928,0.0,86.2487,6.0858,84.9156,5.003,81.8575,4.0221,78.6664,3.125,75.3333,4.4534,88.746,3.6037,86.1086,2.8282,83.3263,2.1177,80.3868
2019-12-23,7500.71,7695.38,7076.42,7388.24,267312.086935,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.7414,0.0,97.7536,0.0,96.6403,0.0,95.3759,0.0064,95.3562,0.0,93.2611,0.0,90.9841,0.0,88.5005,4.6873,88.0971,3.7868,85.2994,2.9676,82.3446,2.2191,79.2191
2019-12-30,7388.43,7495.0,6871.04,7358.75,241051.798444,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.2587,0.0,98.3229,0.0,97.2705,0.0,96.0782,0.0,96.8107,0.0,94.9652,0.0,92.9459,0.0,90.7272
2020-01-06,7357.64,8455.0,7346.76,8184.98,498017.846898,13.0098,80.8701,11.8871,78.7415,10.8778,76.2517,9.9657,73.3,7.2791,89.5572,6.6613,88.5315,6.0953,87.3763,5.5749,86.0655,5.3412,91.747,4.7694,90.8086,4.2447,89.7551,3.7615,88.5639,4.0411,92.552,3.4384,90.8442,2.8886,88.9733,2.3849,86.9145
2020-01-13,8184.97,9198.98,8055.89,8701.7,468235.627496,35.0419,52.8544,32.5568,49.14,30.2433,45.0714,28.0841,40.5954,23.9567,66.8805,22.1225,63.9898,20.4289,60.7796,18.8603,57.1936,15.3333,78.765,14.1063,76.9782,12.9592,75.0339,11.8846,72.9103,12.2719,82.0879,11.1029,80.3745,10.0113,78.507,8.9895,76.4638
2020-01-20,8701.72,8818.0,8238.0,8615.0,250977.001765,50.6589,36.6318,47.6947,33.2228,44.8088,29.713,41.9983,26.0977,37.8184,49.3892,35.0734,45.6453,32.4797,41.6367,30.0251,37.3343,27.3151,62.3656,25.1232,59.3124,23.0593,56.0265,21.1126,52.4804,18.4412,74.0899,16.8179,71.9334,15.2773,69.639,13.8131,67.193
2020-01-27,8614.39,9578.0,8535.0,9331.51,362870.208388,75.4711,15.0619,72.9629,12.8271,70.3939,10.6417,67.762,8.504,56.2229,31.382,53.2582,28.1419,50.3443,24.842,47.48,21.4808,44.8349,42.7477,41.9948,39.349,39.2498,35.8188,36.5953,32.1495,34.6505,54.5756,32.2035,51.6052,29.8446,48.5101,27.5689,45.2823
2020-02-03,9331.59,10166.0,9093.01,10151.75,364995.864834,87.7079,8.0666,86.4923,7.1452,85.201,6.2696,83.8269,5.4366,77.9974,13.1957,75.6609,11.1196,73.2665,9.0903,70.812,7.1062,62.7572,26.2829,60.0232,23.537,57.2917,20.7886,54.5625,18.0378,52.8763,35.9381,50.1585,33.0605,47.471,30.1491,44.8134,27.2035
2020-02-10,10151.72,10500.0,9638.12,9917.27,427067.585189,95.1262,3.3982,94.6769,3.0931,94.1865,2.8084,93.6493,2.542,86.8555,7.9373,85.3621,6.7984,83.7781,5.715,82.095,4.6833,78.0002,13.1444,75.6095,11.0919,73.1411,9.0984,70.5913,7.1614,64.8565,24.8567,62.1901,22.3757,59.4841,19.9294,56.7377,17.5172
2020-02-17,9910.7,10250.0,9350.0,9936.4,360700.467719,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,94.3578,3.4483,93.689,2.995,92.9588,2.5722,92.1584,2.1768,86.2078,8.1052,84.5595,6.8737,82.8027,5.7062,80.9264,4.5981,78.0045,13.452,75.6366,11.5214,73.1635,9.6636,70.578,7.8746
2020-02-24,9936.4,9990.0,8411.0,8531.88,426585.458707,86.9363,9.1506,85.7701,8.325,84.5107,7.5494,83.1465,6.8194,89.3184,7.1366,88.2599,6.39,87.1159,5.6889,85.8754,5.0295,84.5592,9.465,82.837,8.1639,81.0063,6.9283,79.0564,5.7534,77.7888,13.511,75.3839,11.54,72.8751,9.6415,70.2556,7.8117
2020-03-02,8530.3,9188.0,8000.0,8033.31,379197.13168,70.4061,22.1517,68.3233,20.4855,66.1386,18.8875,63.8442,17.3537,75.9386,17.5858,74.1055,16.1519,72.1726,14.782,70.1316,13.4719,78.6037,14.9513,76.7713,13.53,74.8354,12.1741,72.787,10.8793,74.3532,17.117,72.0031,15.1784,69.5551,13.3091,67.0029,11.5053
2020-03-09,8034.76,8179.31,3782.13,5361.3,1224228.28324,43.0535,48.746,40.9837,46.7152,38.9059,44.6922,36.8202,42.6768,48.0753,43.6669,45.9332,41.6767,43.7585,39.7151,41.5507,37.7812,53.2595,38.7949,51.1783,36.8982,49.057,35.0355,46.8944,33.2057,55.4699,36.3071,53.288,34.3688,51.052,32.4743,48.7597,30.6222
2020-03-16,5360.33,6900.0,4442.12,5816.19,1180843.345815,28.458,63.6705,26.6178,61.5641,24.8249,59.3976,23.0772,57.1683,36.2807,55.4555,34.271,53.3315,32.2829,51.1835,30.3163,49.011,40.1845,51.4401,38.111,49.3258,36.0454,47.2032,33.9878,45.0722,44.3201,47.3694,42.2353,45.299,40.1476,43.2314,38.0569,41.1667
2020-03-23,5816.05,6957.96,5688.0,5881.42,770380.80536,14.225,79.7321,12.9247,77.9688,11.6948,76.0833,10.5299,74.0628,25.7314,66.4621,23.9498,64.3205,22.2293,62.094,20.5667,59.7773,32.3568,59.4409,30.4264,57.261,28.5407,55.0255,26.6983,52.7321,35.4361,56.2139,33.4369,54.0335,31.4712,51.8139,29.5382,49.554
2020-03-30,5880.5,7198.0,5857.76,6772.78,664784.299583,6.4184,90.118,5.7372,88.6844,5.1117,86.5047,4.5354,84.1708,14.542,78.7264,13.1272,76.7122,11.7996,74.4266,10.5516,71.5717,25.2585,66.4402,23.4187,64.0923,21.6605,61.6177,19.9787,58.9618,31.2238,60.1594,29.2555,57.7977,27.3541,55.3433,25.5162,52.7905
2020-04-06,6772.78,7459.69,6739.98,6903.79,582804.771087,0.0,99.1735,0.0,97.7624,0.0,95.3785,0.0,92.8247,6.7019,89.2327,5.9183,87.1753,5.2034,84.7022,4.5485,81.3768,14.7525,78.1511,13.3001,75.9352,11.9494,73.0784,10.6901,69.9402,24.8019,66.5593,22.9371,64.0469,21.1715,61.2994,19.4974,58.3002
2020-04-13,6903.79,7293.08,6468.27,7120.74,501345.258903,0.4604,95.6823,0.0,93.3354,0.0,90.0456,0.0,86.6074,0.0,97.74,0.0,95.7953,0.0,93.3436,0.0,89.762,7.0017,87.3983,6.167,85.164,5.4116,82.0299,4.7247,78.522,14.9308,77.1842,13.4401,74.4146,12.0652,71.3027,10.793,67.7694
2020-04-20,7121.4,7738.0,6751.0,7693.1,469098.312947,6.8508,85.2827,5.5395,82.0054,4.7474,78.0264,4.0335,73.9811,4.7053,89.4574,3.9644,86.6558,3.2965,83.427,2.6911,79.3754,3.5975,91.3467,2.9069,89.2022,2.2841,86.0343,1.7194,82.4448,9.6443,82.4172,8.1768,79.5194,6.8266,76.2197,5.5801,72.4032
2020-04-27,7693.1,9460.0,7606.0,8894.16,742165.162104,31.1212,52.5133,27.7936,47.7754,24.9954,43.1443,22.4452,38.668,18.3136,71.6673,16.4985,68.2532,14.8248,64.6267,13.2765,60.7116,15.2902,75.9942,13.6913,73.1013,12.2146,69.6476,10.8464,66.0027,13.251,78.3712,11.6593,75.4449,10.1888,72.1672,8.8262,68.4587
2020-05-04,8894.15,10067.0,8117.0,8722.77,780478.849466,56.1019,24.6174,51.3628,20.6604,46.8022,17.6622,42.4956,14.9438,35.7094,47.6896,32.2598,43.1431,29.0435,38.6778,26.0377,34.6241,23.324,65.3803,21.0266,62.0123,18.8674,58.3617,16.8342,54.6693,20.1362,69.4656,17.9857,66.248,15.9603,62.8219,14.0494,59.1897
2020-05-11,8722.77,9939.0,8200.0,9680.04,721487.837087,87.2723,1.0967,83.5546,0.0,79.1874,0.0,74.7881,0.0,61.0737,21.4878,56.6908,17.9368,52.4397,14.8045,48.3145,12.6497,43.6127,40.7181,40.0564,36.6304,36.651,32.833,33.3873,29.2604,31.0731,57.0092,28.4061,53.7126,25.8416,50.3646,23.3738,47.0343
2020-05-18,9681.11,9950.0,8700.0,8720.34,517248.177536,95.8284,0.0,93.9316,0.0,91.0363,0.0,87.9094,0.0,82.294,3.0227,77.6686,1.2314,72.9421,0.0,68.1112,0.0,59.1176,22.902,54.5407,18.8492,50.0265,15.6571,45.5737,12.9175,43.5851,40.3016,39.7514,36.2944,36.0047,32.4449,32.3422,28.9468
2020-05-25,8718.14,9740.0,8642.72,9448.27,425528.246167,100.0,0.0,99.7956,0.0,98.7108,0.0,97.488,0.0,93.0431,0.094,90.2169,0.0,87.1666,0.0,83.8647,0.0,80.5259,4.8978,76.1281,2.2936,71.5843,0.9217,66.8871,0.0,60.9915,22.1654,56.5732,18.5731,52.1196,15.3738,47.6303,12.8255
2020-06-01,9448.27,10380.0,9266.0,9746.99,427822.495347,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0476,0.0,98.0143,0.0,96.8549,0.0,95.5448,0.0,91.0936,1.0241,88.25,0.0,85.1735,0.0,81.834,0.0,80.3097,6.0112,76.2508,3.687,71.9883,1.865,67.5065,0.8096
2020-06-08,9746.99,9992.72,9113.0,9342.1,336172.771517,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.4951,0.0,96.1686,0.0,94.6685,0.0,92.9586,0.0,89.5371,1.7235,86.5857,0.6479,83.3456,0.0,79.7722,0.0
2020-06-15,9342.1,9589.0,8910.45,9294.69,323565.711842,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.4963,0.0,95.0393,0.0,93.3665,0.0,91.4262,0.0
2020-06-22,9294.69,9780.0,8833.0,9116.35,343601.083154,99.1665,0.0,98.588,0.0,97.9296,0.0,97.1733,0.0,100.0,0.0,100.0,0.0,99.7626,0.0,99.2337,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-06-29,9116.16,9292.0,8893.03,9069.41,247256.195125,95.7633,0.0567,93.8944,0.0,91.7572,0.0,89.2894,0.0,99.5037,0.0,99.0147,0.0,98.1737,0.0,96.9169,0.0,100.0,0.0,100.0,0.0,99.7651,0.0,99.2871,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-07-06,9069.41,9470.0,9055.92,9302.75,284964.999673,95.6274,0.0615,93.8058,0.0,91.7973,0.0,89.5716,0.0,99.2825,0.0,98.5557,0.0,97.2865,0.0,95.3601,0.0,100.0,0.0,100.0,0.0,99.7327,0.0,99.1892,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-07-13,9303.31,9343.82,9047.25,9208.99,247602.692095,93.5351,0.09,90.8522,0.0,87.9007,0.0,84.1632,0.0,99.2185,0.0,98.4437,0.0,97.1145,0.0,95.144,0.0,100.0,0.0,100.0,0.0,99.6056,0.0,98.7764,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-07-20,9208.99,10111.0,9131.0,9931.54,346433.535115,92.5426,0.1065,89.5553,0.0,86.3385,0.0,82.3626,0.0,99.1608,0.0,98.347,0.0,96.9753,0.0,94.9872,0.0,100.0,0.0,100.0,0.0,99.6624,0.0,98.9877,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-07-27,9931.54,12123.46,9917.21,11071.35,637793.811724,95.8836,0.0623,94.2933,0.0,92.6168,0.0,90.511,0.0,99.3155,0.0,98.6741,0.0,97.6141,0.0,96.1102,0.0,100.0,0.0,100.0,0.0,99.721,0.0,99.1806,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-08-03,11071.36,11909.94,10936.0,11681.68,403167.45146,97.3381,0.0407,96.3106,0.0,95.2277,0.0,93.8501,0.0,99.5169,0.0,99.0734,0.0,98.3465,0.0,97.3222,0.0,100.0,0.0,100.0,0.0,99.7667,0.0,99.3222,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-08-10,11681.69,12067.35,11125.0,11911.0,468167.72232,98.6138,0.0302,98.2123,0.0,97.78,0.0,97.1169,0.0,99.6201,0.0,99.2714,0.0,98.6984,0.0,97.8874,0.0,100.0,0.0,100.0,0.0,99.8111,0.0,99.4548,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-08-17,11910.99,12468.0,11376.81,11648.13,426710.483502,100.0,0.0,100.0,0.0,100.0,0.0,99.8096,0.0,99.6692,0.0,99.3641,0.0,99.0336,0.0,98.6745,0.0,100.0,0.0,100.0,0.0,99.8291,0.0,99.5062,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-08-24,11648.12,11824.9,11117.64,11711.16,355153.169372,100.0,0.0,100.0,0.0,100.0,0.0,99.8201,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.8444,0.0,99.5491,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-08-31,11711.17,12050.85,9825.0,10256.2,581777.756525,88.1601,8.2466,87.0939,7.4854,85.9449,6.7693,84.7029,6.0944,90.0857,6.2694,89.0178,5.4881,87.8739,4.75,86.6454,4.0518,92.052,4.6193,91.0843,3.9006,90.0514,3.22,88.9464,2.5746,93.5853,3.3019,92.6831,2.6278,91.7216,1.9887,90.6947,1.3822
2020-09-07,10255.89,10580.11,9850.0,10332.83,366759.994048,79.8832,13.95,78.1124,12.6027,76.2332,11.3216,74.2353,10.1021,84.2051,10.0711,82.5924,8.798,80.8955,7.5797,79.1078,6.413,86.7823,7.5017,85.1863,6.2191,83.514,4.988,81.7598,3.8053,89.3992,5.2017,87.8985,3.985,86.3291,2.8154,84.6863,1.6901
2020-09-14,10332.84,11179.79,10212.34,10920.28,374339.558814,75.0484,16.896,72.6631,15.1862,70.0253,13.5766,67.0068,12.0587,83.0218,10.6593,81.2056,9.2801,79.2772,7.9691,77.226,6.7215,86.8671,7.3822,85.2416,6.1069,83.5288,4.8879,81.7216,3.7217,89.306,5.183,87.7498,3.9597,86.1108,2.7901,84.3823,1.6706
2020-09-21,10920.28,10988.86,10136.82,10774.25,331299.291081,64.1506,23.0539,60.3623,20.5804,56.3409,18.2822,52.1064,16.1416,78.0609,13.0729,75.315,11.317,72.4295,9.6664,69.3934,8.1118,85.5419,7.9312,83.4082,6.5373,81.1777,5.2144,78.8436,3.9572,89.1792,5.195,87.4943,3.9605,85.4891,2.7851,83.3991,1.6645
2020-09-28,10774.26,10950.0,10374.0,10666.63,288073.126989,45.0843,35.5832,40.0516,31.2913,35.0768,27.4147,30.4939,24.0299,67.5641,18.2473,63.4973,15.4747,59.3221,13.12,55.0342,10.9338,80.4952,9.7742,77.4476,8.0072,74.2984,6.3501,71.0424,4.7928,87.3805,5.628,85.2059,4.2758,82.7055,2.9969,80.1234,1.7854
2020-10-05,10666.62,11491.0,10525.0,11369.02,288404.145494,40.1326,40.5514,35.4311,35.9673,30.9346,31.7266,27.0224,27.9458,59.1866,23.2792,54.3482,19.737,49.4415,16.6989,44.4651,13.8897,75.9954,11.9122,72.2344,9.7189,68.3451,7.6781,64.3207,5.7744,85.5689,6.3446,83.0255,4.8028,80.1074,3.3547,77.0788,1.9922
2020-10-12,11369.02,11720.01,11172.0,11503.14,279657.097047,37.5088,44.3638,33.3861,39.7557,29.5622,35.3798,26.4014,31.3865,54.6887,26.7517,49.8386,22.809,45.021,19.374,40.2356,16.1736,70.2207,14.8069,65.679,12.0535,61.0166,9.5027,56.2285,7.1329,82.5797,7.5553,79.4534,5.6977,75.8925,3.9658,72.1876,2.3473
2020-10-19,11503.14,13350.0,11407.96,13028.83,418993.354681,75.8228,12.6514,72.5147,10.4982,69.0367,8.7805,65.2692,7.5158,65.1113,21.0212,61.4672,18.0796,57.8644,15.5159,54.302,13.079,74.7704,12.928,71.095,10.6124,67.367,8.4321,63.5851,6.3757,82.9873,7.4655,79.9992,5.6444,76.6064,3.9381,73.099,2.3361
2020-10-26,13029.64,14100.0,12765.0,13761.5,485358.521716,94.2992,0.8897,92.6377,0.2922,90.7053,0.0,88.1638,0.0,86.4354,6.2209,84.1013,5.0508,81.6833,4.2112,79.177,3.4307,79.573,10.6183,76.6289,8.7635,73.6507,6.9987,70.6379,5.3175,85.3388,6.5445,82.8312,4.9698,79.9742,3.4818,77.0372,2.0734
2020-11-02,13761.49,15960.0,13195.05,15475.1,665037.146452,96.3733,0.5753,95.3289,0.1902,94.2261,0.0,93.0597,0.0,97.2494,0.2012,96.2475,0.0,95.1836,0.0,94.0515,0.0,92.9532,2.7998,91.4044,2.1988,89.7862,1.6351,88.0939,1.1054,88.8233,5.0569,86.9425,3.8558,84.7779,2.7117,82.5552,1.6208
2020-11-09,15475.1,16480.0,14805.54,15957.0,529729.426496,98.2165,0.4297,97.8159,0.1423,97.3846,0.0,96.919,0.0,97.9166,0.1529,97.1568,0.0,96.3493,0.0,95.4894,0.0,98.7711,0.0,98.1019,0.0,97.3877,0.0,96.6241,0.0,95.9009,1.434,94.9557,0.9996,93.7359,0.5911,92.4513,0.2064
2020-11-16,15957.0,18965.9,15864.0,18414.43,684197.642829,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.9175,0.1098,98.632,0.0,98.326,0.0,97.997,0.0,99.1109,0.0,98.6293,0.0,98.1174,0.0,97.5722,0.0,99.513,0.0,99.2327,0.0,98.7515,0.0,98.2383,0.0
2020-11-23,18413.88,19484.21,16188.0,18184.99,676351.579974,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3341,0.0,99.1183,0.0,98.8864,0.0,98.6367,0.0,99.595,0.0,99.3619,0.0,98.9613,0.0,98.5334,0.0
2020-11-30,18185.0,19888.0,18001.12,19359.4,537012.142931,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.6612,0.0,99.5064,0.0,99.34,0.0,99.1609,0.0
2020-12-07,19358.67,19420.91,17572.33,19174.99,414166.997237,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-12-14,19174.99,24295.0,19000.0,23455.52,650661.7243,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-12-21,23455.54,28422.0,21815.0,26281.66,688906.560557,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2020-12-28,26281.54,34778.11,25880.0,33000.05,625132.263203,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-01-04,33000.05,41950.0,28130.0,38150.02,850700.266152,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-01-11,38150.02,40100.0,30420.0,35828.61,897339.67445,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-01-18,35824.99,37850.0,28850.0,32259.9,640226.935785,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-01-25,32259.45,38531.9,29241.72,33092.98,747463.508509,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-02-01,33092.97,40955.51,32296.16,38795.69,583442.331544,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-02-08,38795.69,49707.43,37988.89,48577.79,664186.270909,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-02-15,48580.47,58352.8,45570.79,57408.57,533487.799699,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-02-22,57412.35,57508.47,43000.0,45135.66,737125.746365,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-03-01,45134.11,52640.0,44950.53,50971.75,490819.562968,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-03-08,50959.11,61844.0,49274.67,58968.31,514559.698685,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-03-15,58976.08,60633.43,53271.34,57351.56,463194.21418,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-03-22,57351.56,58430.73,50427.56,55777.63,446278.628413,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-03-29,55777.65,60200.0,54800.01,58202.01,367477.893273,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-04-05,58202.01,61500.0,55473.0,60002.43,375865.593614,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-04-12,59998.8,64854.0,50931.3,56150.01,549048.298032,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2021-04-19,56150.01,57526.81,46930.0,49066.77,568462.85096,84.8852,11.155,83.6671,10.3437,82.3314,9.589,80.8599,8.8851,89.7725,7.2264,88.8305,6.6229,87.787,6.0648,86.6247,5.5473,92.5031,4.8311,91.6634,4.2967,90.7315,3.803,89.6916,3.3456,95.6675,2.7295,95.1762,2.3999,94.6385,2.093,94.0474,1.8064
2021-04-26,49066.76,58458.07,48753.44,56578.21,395983.456013,80.1517,14.5033,78.4859,13.4213,76.6473,12.4186,74.6075,11.4869,88.7151,8.017,87.6966,7.3555,86.5723,6.7425,85.3251,6.1729,92.3403,4.9884,91.5104,4.446,90.5959,3.943,89.5831,3.4751,94.6769,3.2846,94.035,2.8759,93.3227,2.4983,92.5279,2.1484
2021-05-03,56578.21,59500.0,52900.0,58240.84,504478.926303,76.9138,16.9086,74.9944,15.6546,72.8791,14.4914,70.5363,13.4097,85.9862,9.906,84.6975,9.0795,83.2704,8.3151,81.6813,7.606,91.7141,5.4215,90.8297,4.8366,89.858,4.2932,88.7855,3.7869,94.6048,3.3678,93.976,2.9556,93.2836,2.5731,92.5173,2.2172
2021-05-10,58240.83,59500.0,43825.39,46431.5,684880.148197,52.2751,38.263,49.6592,36.1197,46.9302,34.0554,44.0805,32.0659,64.4973,27.4836,62.1981,25.7291,59.7598,24.0601,57.1693,22.4705,75.5824,17.9209,73.6646,16.5381,71.6028,15.235,69.3804,14.0051,84.1124,11.3948,82.7696,10.4495,81.3174,9.5622,79.7421,8.7278
